id,sku,short_description,price,list_price,price_usd,discount,discount_rate,review_count,order_count,inventory_status,is_visible,stock_item_qty,stock_item_max_sale_qty,product_name,brand_id,brand_name
270127419,3923377689217,Giày sandal nữ cao gót đế cao 7 phân hàng hiệu rosata hai màu đen xanh ro528------------------------------------------------Mô tả chi tiết:- Thương hiệu: rosata- Mã sản phẩm: ro528- Kiểu dáng: Gi...,430000,430000,,0,0,1,,available,,1000,1000,,111461,OEM
271793478,5700135178370,"Sandal Nữ Cao Gót Da Tổng Hợp Pierre Cardin - PCWFWS235: Đẳng Cấp và Quyến RũMô tả sản phẩm:Sandal Nữ Cao Gót Da Tổng Hợp Pierre Cardin PCWFWS235 là sự kết hợp hoàn hảo giữa phong cách và thoải mái,...",1311200,1490000,,178800,12,0,,available,,1000,1000,,49369,Pierre Cardin
270713133,7335522931073,Sneaker nữ độn đế 7cm Sans261 giày thể thao nữ tăng chiều cao 6cm chất vải trắng đen thoáng khí sport sneakers thun  THÔNG TIN GIẦY SNEAKER NỮ ĐỘN ĐẾ 7CM: Chất liệu giày thể thao nữ: Chất vải êm ch...,199999,199999,,0,0,0,,available,,1000,1000,,111461,OEM
159096169,8840398970220,"       Miếng dán gót giày hết sức kín đáo, khéo léo giúp người dùng tự tin sải bước.   Miếng dán gót giày làm bằng chất liệu silicon trong suốt mềm mại, chống trơn trượt cho chân cảm giác dễ chịu...",10000,10000,,0,0,0,,available,,1000,1000,,111461,OEM
27170796,5521698312299,"Sandal Nữ sản phẩm được thiết kế bền đẹp kết hợp đế cao su êm nhẹ giúp bạn Nữ luôn thoải mái, tự tin khi đi chơi, dạo phố, đi làm nơi công sở hay đi dự tiệc.Sandal Nữ được xử lý đặc biệt để tạo Phong...",399000,550000,,151000,27,8,,available,,1000,1000,,221061,BIGGBEN
104267648,6108425536474,"DÉP KẸP NỮ, DÉP XỎ NGÓN, TÔNG NỮ ĐI BIỂN, DÉP NỮDép này mà đi biển hoặc đi dạo phố thì ko còn gì tuyệt vời hơn ạ. Đi trong văn phòng cũng ok nha các chị emQuai lụa siêu êm, siêu mềm, ko lo đau hay phỏ...",68000,68000,,0,0,8,,available,,1000,1000,,111461,OEM
83480711,6636879002039,"Khi mang giày cao gót, bàn chân luôn bị trượt về phía trước dẫn đến bị tuột phía gót mà phía mũi lại bị chật.Gót giày cao đem đến vóc dáng đẹp hơn cho người mang nhưng đồng thời tạo áp lực lớn lên ...",25000,29000,,4000,14,25,,available,,1000,1000,,496813,buybox
77715686,2048679588393,"Giày cao gót thật quyến rũ và cũng thật ""Đau Đớn"" đối với đôi bàn chân. Không ít trường hợp bị đau bàn chân và các ngón chân khi mũi giày chịu tải trọng của toàn cơ thể. Đi lâu ngày lót theo giày b...",30000,30000,,0,0,22,,available,,1000,1000,,496813,buybox
273280745,9363346733453,"Dép Cao Gót Nữ sản phẩm được thiết kế bền đẹp kết hợp đế cao su êm nhẹ giúp bạn Nữ luôn thoải mái, tự tin khi đi chơi, dạo phố, đi làm nơi công sở hay đi dự tiệc.Được làm Bằng chất liệu da bò thậ...",379000,500000,,121000,24,1,,available,,1000,1000,,221061,BIGGBEN
252571255,1195791774165,"Dép Bánh Mỳ 2 Quai ngang 9CM XOD470-211✪✪✪ Kích THƯỚC: 35-39Size 35 = chiều dài chân 22,5 CM; 36 = 23,0 CM; 37 = 23,5 CM; 38 = 24,0 CM; 39 = 24,5 CM LƯU Ý: Sản phẩm có form chuẩn hoặc hơi rộng. Ví...",470000,599000,,129000,22,1,,available,,1000,1000,,111461,OEM
230008123,7733325649999,"Dép Quai Ngang Hoạ Tiết Gấu Cho Nữ Đi Trong Nhà, Văn Phòng Siêu Dễ Thương. Đế Cao 3.5CM, Chống Trơn Trượt. Chất Liệu Sợi Lanh Thoáng Khí, Êm Chân, Thoải Mãi. Thích Hợp Sử Dụng Cũng Như Làm Quà Tặng Ch...",155000,155000,,0,0,3,,available,,1000,1000,,111461,OEM
159437972,2081600257539,"       Tư vấn chọn size dép: khách nên đặt LỚN HƠN 1 SIZE so với size dép thông thường   Ví dụ:   + Khách đang mang size 40, đặt size dép 40-41   + Khách đang mang size 41, đặt size dép 42-43 ...",49000,49000,,0,0,11,,available,,1000,1000,,111461,OEM
128086059,4460426366704,       Nút bọc đế giày cao gót   - Chống trượt bọc gót nhằm đảm bảo cho bước đi của bạn thêm vững vàng và tự tin.   - Giữ cho gót giày được bền hơn không bị bào mòn và trầy xước rất xấu xí.   -...,19000,19000,,0,0,21,,available,,1000,1000,,111461,OEM
184955659,8810191464435,- Lót sử dụng thay thế cho các sản phẩm giày bóng đá Mizuno.- Sản phẩm có thể vừa với mọi dòng sản phẩm Mizuno trên thị trường.- Lót có các size: M - 39/40L - 41/42O - 43...,80000,80000,,0,0,24,,available,,1000,1000,,158523,Mizuno
242064478,6258193250766,"Dép xỏ ngón nữ Skechers Go Walk 5 Foamies - 111289-LILĐặc điểm nổi bật: Nơi sản xuất: Hàng sản xuất ở nước thứ 3 tùy từng lô hàng (Việt Nam, Trung Quốc, Ấn Độ, C)Hướng dẫn bảo quản:• Hạn chế không ...",990000,990000,,0,0,1,,available,,1000,1000,,204735,Skechers
67725628,6438095072161,"Thông tin sản phẩmChất liệu: 100% cao su tự nhiênSandal quai kẹp nữ Flash Urban là một trong những dòng sản phẩm lấy cảm hứng từ các xu hướng ""hot"" nhất với thiết kết sandal quai kẹp thanh lịch. Giày...",599000,599000,,0,0,1,,available,,1000,1000,,516547,Havaianas
103330485,4478235157771,"       Hi everyone !   + Các bạn chân dài 21 đến 22 cm thì đi size 35   + Các bạn chân dài 22.5 đến 23 cm thì đi size 36   + C- Giao hàng tại nhà, Thanh toán tại nhà, nhanh chóng, tiện dụng   ...",145000,145000,,0,0,42,,available,,1000,1000,,111461,OEM
96074857,6388744766984,"       HT STORE CHẤT LƯỢNG rất vui được phục vụ bạn!   1./ Thông tin sản phẩm: GIÀY LƯỜI NỮ, Giày Moca giày nhựa đi mưa nhiều màu đi cực êm chân, trẻ trung và năng động   ● Giày lười nữ, năng đ...",99000,99000,,0,0,11,,available,,1000,1000,,5196303,HT Sports
46760225,8649411911813,"Giày cao gót thật quyến rũ và cũng thật ""Đau Đớn"" đối với đôi bàn chân.Không ít trường hợp bị trầy da chảy máu, chai sần da gót sau, thốn gót chân, thậm chí để lại sẹo.Từ nay không còn phải lo lắng ...",58000,100000,,42000,42,37,,available,,1000,1000,,496813,buybox
242075788,3079063576089,"Dép Cá Hề Nemo cho nam và nữ siêu nhẹ  FREESHIP dép đi trong nhà, ngoài trời siêu nhẹ đáng yêu cho người lớn ĐẶC ĐIỂM Dép đi trong nhà trẻ trung năng động hợp thời trang Đế Dày 3.5cm ● Tình trạng: Sản...",59000,59000,,0,0,7,,available,,1000,1000,,111461,OEM
50493445,6948868501939,Giày sneaker thể thao nữ buộc dây siêu nhẹ V223Size 35 phù hợp chiều dài Giày dép là 22.5 cmSize 36 phù hợp chiều dài Giày dép là 23.0 cmSize 37 phù hợp chiều dài Giày dép là 23.5 cmSize 38 phù hợp ch...,54000,54000,,0,0,22,,available,,1000,1000,,111461,OEM
72640100,6750159056581,"Dép Bông Đi Trong Nhà Cao Cấp Phong Cách Hàn Quốc - Hàng Nhập Khẩu Dép bông đi trong nhà siêu ấm, cực hữu ích cho bạn trong mùa đông nàyThiết kế sang trọng hiện đại, phong cách Hàn Quốc trẻ trungLớp...",80000,80000,,0,0,331,,available,,1000,1000,,549763,YORN
128087865,7175285796707,"Nút bọc đế giày cao gót, ĐẾ GIÀY KHIÊU VŨ- Chống trượt bọc gót nhằm đảm bảo cho bước đi của bạn thêm vững vàng và tự tin.- Giữ cho gót giày được bền hơn không bị bào mòn và trầy xước rất xấu xí.- T...",19000,19000,,0,0,2,,available,,1000,1000,,111461,OEM
79558697,3769586881670,Giầy lười nữ vải đẹp đi bộ êm chân giầy slip on vải đế mềm V276Size 35 phù hợp chiều dài Giày dép là 22.5 cmSize 36 phù hợp chiều dài Giày dép là 23.0 cmSize 37 phù hợp chiều dài Giày dép là 23.5 c...,69000,69000,,0,0,14,,available,,1000,1000,,111461,OEM
198741259,2401115095473,Được làm Bằng chất liệu Da Bò Thật 100% .Sandal Nữ được xử lý đặc biệt để tạo Phong cách trẻ trung và Nữ tính.Bạn có thể kết hợp với các loại trang phục hằng ngày tùy theo sở thích và phong các...,329000,400000,,71000,18,4,,available,,1000,1000,,221061,BIGGBEN
14185514,7192514070860,"Gót chân của bạn đang bị nứt vì bạn thường đi chân đất có nhiều trường hợp gót chân bị nứt dẫn đến chảy máu, không sử dụng dép trong nhà dẫn đến xương gót chân sẽ bị nhức khi di chuyển quá nhiều. - Sả...",35000,35000,,0,0,6,,available,,1000,1000,,111461,OEM
22968792,6016667904104,"Sandal Nữ với chất liệu Da Bò bền đẹp kết hợp đế êm nhẹ chống trơn trượt giúp bạn Nữ luôn thoải mái, tự tin khi đi chơi, dạo phố, đi làm nơi công sở hay đi dự tiệc.Sandal Nữ được xử lý đặc biệt để tạ...",339000,420000,,81000,19,62,,available,,1000,1000,,221061,BIGGBEN
104438755,3220191082611,"        Nhấn THEO DÕI shop để nhanh chóng cập nhật những sản phẩm, thông tin và chương trình khuyến mãi mới từ shop nhé.   GIẦY NHỰA ĐI MƯA THOÁNG ĐẸP RẺ    Lớp cao su mềm không bị đau xướt chân...",51000,51000,,0,0,12,,available,,1000,1000,,5196303,HT Sports
155527245,9497994804445,"        KHI ĐẶT HÀNG, CẢM PHIỀN QUÝ KHÁCH ĐẶT ĐÚNG PHÂN LOẠI (NẾU CÓ) GIÚP SHOP NHÉ !    NẾU KHÔNG CÓ PHÂN LOẠI HÀNG SHOP XIN PHÉP ĐƯỢC GIAO MÀU NGẪU NHIÊN !   ----------------------------------...",69000,77000,,8000,10,0,,available,,1000,1000,,111461,OEM
273052383,8819789499183,Thương Hiệu : BIGBENChất Liệu :Da bò thật 100%Kích Thước :từ 35 đến 40Đế Đúc Cao : 2 cmSản phẩm được bảo hành 1 nămHướng dẫn chọn size: HƯỚNG DẪN BẢO QUẢNBảo quản nơi thoáng mátTrá...,309000,400000,,91000,23,0,,available,,1000,1000,,221061,BIGGBEN
174538218,3105989445720,"Trúc xinh trúc mọc đầu đìép xinh dép đứng 1 mình vẫn xinh Dép bánh mì đúc nguyên khối đế cao đi siêu êm màu sắc đẹp độc lạ THÔNG TIN SẢN PHẨM:- Chất liệu: EVA có tính đàn hồi, mềm và dẻo dai như ca...",65000,65000,,0,0,0,,available,,1000,1000,,111461,OEM
105524509,2597833321961,"       Mang trên mình tất cả những yếu tố tiện lợi của giày hướng tới những ai   yêu thích sự trẻ trung, năng động, với thiết kế chắc chắn, ôm gọn và không kém phần thoải mái khi đi.   môt đôi g...",99000,170000,,71000,42,4,,available,,1000,1000,,111461,OEM
56884017,8094793066475,Giày thể thao nữ thời trang mới nhất 245Size 35 phù hợp chiều dài Giày dép là 22.5 cmSize 36 phù hợp chiều dài Giày dép là 23.0 cmSize 37 phù hợp chiều dài Giày dép là 23.5 cmSize 38 phù hợp chiều dài...,59000,59000,,0,0,11,,available,,1000,1000,,111461,OEM
252824034,6711683258163,"        Được mệnh danh là những đôi giày ""Biết Thở"" bởi sự thoáng khí, đem lại cảm giác mát mẻ, khô thoáng cho đôi bàn chân.    Giày Urban được làm từ chất liệu EVA PHYLON rất an toàn cho bạn khi...",139000,139000,,0,0,1,,available,,1000,1000,,111461,OEM
79556240,8901296085751,Giày búp bê nữ đẹp vải đi êm chân hài búp bê cao 2cm V275Size 36 phù hợp chiều dài Giày dép là 22.5 cmSize 37 phù hợp chiều dài Giày dép là 23.0 cmSize 38 phù hợp chiều dài Giày dép là 23.5 cmSize...,69000,69000,,0,0,4,,available,,1000,1000,,111461,OEM
152047531,2851455353495,"Dây buộc giầy bản dẹt có đủ các màu sắc đen, xám đậm, xám, xám nhạt, trắng, trắng ngà, nâu, nâu sáng, be đậm, be, be nhạt, xanh than, vàng cháy, vàng, vàng nhạt, xanh blue, xanh dương đậm, xanh dương,...",27000,27000,,0,0,0,,available,,1000,1000,,111461,OEM
115787485,2317467857324,       Dép chiếu coi đi trong nhà phẩm sản phẩm làm từ nguyên liệu tự nhiên   Quai làm bằng vải nhung mang êm chân và tạo sự sang trọng nâng vẽ đẹp củ đôi chân người mang   - Sản phẩm mang trong...,45000,45000,,0,0,19,,available,,1000,1000,,111461,OEM
180380358,2192998787259,"  Quy cách: 1 cặp = 4 miếng (2 lót mũi + 2 lót gót), dùng cho 1 đôi giày   - Lót gót có thể cắt bớt phần để phù hợp với size giày   - Kích thước miếng lót gót: 11.5 cm (D) x 8 (R) cm, Dày 1.0cm Fre...",45030,79000,,33970,43,6,,available,,1000,1000,,111461,OEM
259548687,3041098945697,"  DÉP SANDAL QUAI HẬU NỮ ĐI MƯA CHẤT LIỆU CAO SU CHỐNG TRƠN TRƯỢT.   Dép cho mẹ siêu bền nhẹ êm đi mưa thoải mái,   Chất liệu dép da cao cấp, siêu nhẹ, siêu bền, thoải mái khi đi.   Quai ngang chắ...",59000,59000,,0,0,1,,available,,1000,1000,,111461,OEM
57641472,9285320611049,"MIẾNG LÓT GIÀY TĂNG CHIỀU CAO 4D Chất liệu:- Lót giày tăng chiều cao có phần đế bằng chất liệu mút EVA cao cấp, có khả năng đàn hồi chậm hấp thu xung lực tạo cảm giác êm chân- Lớp giữa lót giày bằ...",49000,49000,,0,0,33,,available,,1000,1000,,222433,Pettino
242719270,2786167860470,"       [4D hoạt hình 2] Nút gắn hkdesign/ phụ kiện trang trí gắn dép có lỗ, dép duet, sục LOẠI TO NHỰA (01 Cái)   *** Giá sản phẩm: áp dụng cho 01 cái.   ***Kích thước sản phẩm:   - Từ 5cm ->...",16000,16000,,0,0,2,,available,,1000,1000,,111461,OEM
164542541,5493368953206,"       Lót giầy hương quế nhãn hàng Anh Quân ########   Hàng thương hiệu ,uy tín ,chất lượng tốt ,mùi quế dễ chịu size từ 36 đến 43 cho các cỡ giày   Miếng lót giầy quế là dòng sản phẩm có chất ...",15000,15000,,0,0,0,,available,,1000,1000,,111461,OEM
241777889,4540740920072,---Bảng size giày:Size 35: 22cm-22.4cmSize 36 : 22.5cm-22.9cmSize 37 : 23cm-23.4cmSize 38 : 23.5cm - 23.9cmSize 39 : 24cm - 24.4cmKhách hàng đo chân chính xác để chọn size giày phù hợp nhé!***L...,175000,175000,,0,0,0,,available,,1000,1000,,111461,OEM
262022715,2261966911354,"Giày sneakers nữ Skechers Arch Fit - 149722-GYMTĐặc điểm nổi bật: GIÀY NỮ SKECHERS ARCH FITBước ra ngoài với sự thoải mái, mát mẻ khi mang Skechers Arch Fit. Kiểu buộc dây này có phần trên bằng lưới ...",1614000,2690000,,1076000,40,0,,available,,1000,1000,,204735,Skechers
197966679,4410534203687,"Đôi giày không chỉ giúp đôi chân bạn tránh khỏi những tổn thương, giữ cho đôi chân sạch sẽ mà còn tạo ra phong cách thời trang cho bạn. Đặc biệt giày cao gót là một trong những “phụ kiện thời trang” ...",21000,26000,,5000,19,5,,available,,1000,1000,,496813,buybox
163035058,7473105755573,"Dép Đi Trong Nhà, Văn Phòng, Xốp Lỗ Siêu Nhẹ Siêu Rẻ, Chống Trơn Trượt - Hàng Loại 1 - Giao Màu Ngẫu NhiênChất liệu: Dép xốp được làm từ nhựa CAO CẤP siêu bềnThiết kế siêu nhẹ, ko thấm nước.Trọng lư...",40500,45000,,4500,10,10,,available,,1000,1000,,5132069,MINIIN
271782188,3026913134366,1. Thông Tin Giày Sandal Nữ PCWFWS231Giày sandal nữ đế cao có thiết kế đơn giản với hai quai ngang ôm lấy bàn chân tạo cảm giác giữ chặt chân khi mang. Giày sandal có quai dán dễ dàng thoát mở khi ma...,1311200,1490000,,178800,12,0,,available,,1000,1000,,49369,Pierre Cardin
41805495,8665850550116,Thông tin chi tiết Giày thể thao nữ - giày sneaker nữ mầu trắng đế cao ST008W- Màu trắng luôn là tone màu được các bạn trẻ tìm kiếm và là tone màu được ưa chuộng nhất mọi thời đại. Nắm bắt được xu hư...,175000,250000,,75000,30,112,,available,,1000,1000,,111461,OEM
143829211,6080441124724,Giày cao gót nữ đế vuông 4 phân hàng hiệu rosata đẹp màu đen ro364------------------------------------------------Mô tả chi tiết:- Thương hiệu: rosata- Mã sản phẩm: ro364- Kiểu dáng: Giày cao gót...,399000,399000,,0,0,9,,available,,1000,1000,,160209,Rosata
186884426,1840365538399,"       THÔNG TIN SẢN PHẨM: Dép vải mang đi trong nhà vệ sinh, phòng tắm, văn phòng, biển, spa, khách sạn, mùa đông đế cao su dày chống trơn CR   - Chất liệu: Vải thô bố, đế nhựa -   Màu sắc: Đỏ,...",45000,45000,,0,0,0,,available,,1000,1000,,111461,OEM
125098597,3154668301992,"Giày nữ không dây thoáng mát, giảm ra mồ hôi chân. Mềm mại, siêu bền phù hợp chơi thể thao, vận động nhiều.- Độ bền và độ mài mòn đạt tiêu chuẩn châu âu CE. Đặc biệt, giày Anh Khoa là giày thế hệ mới...",149000,149000,,0,0,18,,available,,1000,1000,,111461,OEM
13629812,1845324719882,"- Miếng mút lót mũi giày êm chân là giải pháp hữu hiệu cho các nàng đi giày cao gót bị chật, bị rộng, gây đau chân, nhức chân…- Miếng mút lót mũi giày có tác dụng giảm ma sát của bàn chân trước, nơi c...",25000,25000,,0,0,8,,available,,1000,1000,,111461,OEM
225933557,4084180325949,"       TÊN SẢN PHẨM : Dép lông 2 quai đi trong nhà phong cách Hàn Quốc   THÔNG TIN SẢN PHẨM :   - Đế dép : cao su   - Quai dép : chất liệu lông nhân tạo mềm mượt, 2 quai   - Màu sắc : Trắng ke...",121000,121000,,0,0,3,,available,,1000,1000,,111461,OEM
115715843,2639932811775,"       Đôi dép quai ngang nữ hot nhất 2020. Được thiết kế đơn giản, nhẹ nhàng trẻ trung.   Đế giày được thiết kế bằng chất liệu nhựa dẻo cao cấp nâng niu đôi chân. Và chống trơn trượt rất tốt   ...",79000,79000,,0,0,10,,available,,1000,1000,,111461,OEM
247990179,4520272145705,Thương hiệu thời trang ALDO là hãng thời trang Canada chuyên mang đến những thiết kế sang trọng và tinh tế về phụ kiện giầy dép và túi xách. ALDO được phân phối độc quyền tại Việt Nam bởi Công ty cổ p...,705000,2350000,,1645000,70,0,,available,,1000,1000,,592931,Aldo
75993779,4464662451956,"Da PU cao cấp lót nỉ bên trong rất êm và thoải mái khi mangĐế cao 6-7cmPhom dáng ôm chân thon gọnCó dây kéo 2 bên dễ dàng sử dụngPhong cách hơi hướng retro cổ điển mà vẫn cá tính, năng độngPhù h...",281000,299000,,18000,6,14,,available,,1000,1000,,111461,OEM
248977575,7387022870968,"       Giày Vải Nam Nữ Vải Canvas Cổ Cao Và Cổ Thấp Màu Đen,Giày Vải Học Sinh Sinh Viên GV01   _THÔNG SỐ SẢN PHẨM GIÀY VẢI NAM NỮ CỔ THẤP VÀ CỔ CAO   _Màu sắc: màu đen   _Chất liệu: vải   _Siz...",135000,135000,,0,0,0,,available,,1000,1000,,111461,OEM
117684998,6161435018216,"       Sử dụng giày rộng quá khổ khi di chuyển dễ bị nhấc gót và khiến bạn ngã nhào. Chẳng những thế, việc bị nhấc khiến gót chân cọ xát nhiều lần vào gót giày dẫn tới tình trạng trầy xước, đau rá...",29500,59000,,29500,50,13,,available,,1000,1000,,111461,OEM
100969616,9328761277142,"       *) THÔNG TIN SẢN PHẨM   • ✦ Bốt nữ cao cổ dáng cực ôm chân hàng đẹp   • ✧ Màu đen như hình   • ★ Size từ 35 - 39 - Chất da lộn cực hót   • ✧ Chất liệu đế: Đế cao su TPR cao cấp, đảm bảo...",452200,696000,,243800,35,0,,available,,1000,1000,,111461,OEM
196672471,6251919075783,"BẢNG ĐO TỪNG SIZESize 36/37: 23.5cmSize 38/39: 24.5cmSize 40/41: 25.5cmSize 42/43: 26.5cmSize 44/45: 27.5cm____________________________________MÔ TẢ SẢN PHẨM- Đế cao su mềm, dẻo, đi êm chân, t...",159000,159000,,0,0,4,,available,,1000,1000,,741017,NineRed
214721093,8124065139178,"(*) DÉP BÁNH MÌ CÁ SẤU HÁ MIỆNG, KHỦNG LONG MẮT TO NỮ QUAI NGANG DỄ THƯƠNG ĐI TRONG NHÀ SIÊU NHẸ, ÊM CHÂN CHỐNG TRƠN TRƯỢTDép bánh mì CÁ SẤU, KHỦNG LONG MẮT TO hàng đã có sẵn tại shop đây các nàng ơi...",109000,109000,,0,0,3,,available,,1000,1000,,111461,OEM
263987077,1456967207569,"Giày nữ Anh Khoa T888 hàng xuất Nga Phong cách sneaker mạnh mẽ kết hợp slipon nhẹ nhàng, giặt bằng máy giặt ok không bai giãn, không bay màu, chống hôi chân, co giãn 6DSize : 34 – 43Hãng sản xuất : A...",249000,350000,,101000,29,1,,available,,1000,1000,,220241,AK
270534627,4684148646144,Giày Thể Thao Thông Dụng Nam Nữ Biti's Basic BSM000600DEN/BSW000600DEN (Đen)Mã sản phẩm: BSM000600DEN/BSW000600DEN● Kích thước: 35-36-37-38-39-40-41-42-43● Màu sắc: Đen - Trắng+ Mẫu giày thể thao ...,334000,344000,,10000,3,0,,available,,1000,1000,,240925,Biti's
71048771,8342288890624,"Giầy nhựa mềmKiểu dáng dễ thương dễ phối mọi loại đồMát mẻ và nhanh khô khi bị ướtĐế massage không chơn trượtPhù hợp đi mưa, đi biển chịu nước tốtKiểu dáng trang nhã lich sự có thể dùng đến...",65000,65000,,0,0,1,,available,,1000,1000,,505165,Song An Eco
252597352,3142827680418,"Giày Slip on da bò thật Trường Hải da mề mại thời trang nữ cao cấp có 2 màu đen , trắng SL130Chất liệu: giày được làm bằng da bò thật mềm mại tuyệt đối không bong tróc hay nổ daĐế : cao su non không...",287100,319000,,31900,10,0,,available,,1000,1000,,231125,Trường Hải
63145867,9557496049699,Giày Thể Thao Nữ Màu Trắng Bằng Da Không Bong Tróc Cao 4cm Đế Êm Nhẹ S352Cùng xem qua Video thực tế quay lại mẫu Giày Thể Thao Nữ Màu Trắng Bằng Da Không Bong Tróc Cao 4cm Đế Êm Nhẹ S352Giày thể t...,342000,350000,,8000,2,101,,available,,1000,1000,,4267275,ZAVAS
115788094,1092400869050,"       Dép chiếu cói đi trong nhà sản phẩm làm từ nguyên liệu tự nhiên   Quai làm bằng vải gấm mang êm chân và tạo sự sang trọng nâng vẽ đẹp của đôi chân   - Sản phẩm mang trong nhà ,văn phòng ,...",45000,45000,,0,0,1,,available,,1000,1000,,111461,OEM
203230365,1852143729105,Giày Thể Thao Sneaker Nữ JUNO Connect 3cm TT03042 Mã sản phẩm: TT03042Kiểu dáng: chatChất liệu:Độ cao: 3cmMàu sắc: Vàng đồng-Trắng-Đen-XanhKích cỡ: 35-36-37-38-39Xuất xứ: Việt ...,499000,878000,,379000,43,0,,available,,1000,1000,,47553,Juno
22445110,5033231712478,Form chuẩnSize 36-37 vừa bàn chân 24.0 cmSize 38-39 vừa bàn chân 25.0 cmSize 40-41 vừa bàn chân 26.0 cmSize 42-43 vừa bàn chân 27.0 cmSize 44-45 vừa bàn chân 28.0 cm ...,39000,39000,,0,0,150,,available,,1000,1000,,111461,OEM
110140477,8847702916476,Giày đi mưa giày đi biển chống trơn trượt đế bằng phù hợp cho mùa hè V283Size 35 phù hợp chiều dài Giày dép là 22.5 cmSize 36 phù hợp chiều dài Giày dép là 23.0 cmSize 37 phù hợp chiều dài Giày dép...,59000,59000,,0,0,68,,available,,1000,1000,,111461,OEM
153472009,6638138120847,"GIÀY BÚP BÊ  NỮ BITI’S ÊMBRACE Lần đầu tiên, Biti’s Êmbrace - một dòng sản phẩm chuyên da mới - 100% làm từ chất liệu da Microfiber cao cấp siêu êm mềm - với ngôn ngữ thiết kế Smart Casual tinh giản...",358000,447000,,89000,20,18,,available,,1000,1000,,240925,Biti's
270966499,7179918187854,Giày Thể Thao Nữ Biti's Êmbrace BSW001500KEM (KEM)● Mã sản phẩm: BSW001500KEM● Kích thước: 35-36-37-38-39-40● Màu sắc: KEM- ĐEN-XANH NGỌC-XÁM Điều kiện Đổi Size và thời gian bảo hành:● Thời gia...,551000,568000,,17000,3,0,,available,,1000,1000,,240925,Biti's
73984369,6995435198863,Giày thể thao nữ giày sneaker nữ màu trắng đế 3cm bằng da màu trắng hiệu ZAVAS - S365 - Hàng chính hãngĐế được làm bằng cao su đúc nguyên khối chống trơn trượt hạn chế mònPhần Upper Phần trên được là...,349000,360000,,11000,3,27,,available,,1000,1000,,4267275,ZAVAS
153471990,6270716939782,"GIÀY BÚP BÊ  NỮ BITI’S ÊMBRACE Lần đầu tiên, Biti’s Êmbrace - một dòng sản phẩm chuyên da mới - 100% làm từ chất liệu da Microfiber cao cấp siêu êm mềm - với ngôn ngữ thiết kế Smart Casual tinh giản...",402000,447000,,45000,10,16,,available,,1000,1000,,240925,Biti's
68635403,7456565092913,"Độ cao: 5cmGiày cao gót mũi tròn nữ tính, hiện đại.Gót vuông giúp bạn di chuyển dễ dàng.Hướng dẫn bảo quảnKhử mùi bên trong giàyMang giày suốt cả ngày dài đôi khi sẽ bị mồ hôi chân gây ẩm ướt, ...",325000,382000,,57000,15,25,,available,,1000,1000,,47553,Juno
270966565,5163433994262,Giày Thể Thao Nữ Biti's Êmbrace BSW001500DEN ( Đen)Kích thước: 35->40Màu sắc: đen- kem - xanh ngọc - xám Điều kiện Đổi Size và thời gian bảo hành:● Thời gian hỗ trợ bảo hành kể từ ngày mua hà...,551000,568000,,17000,3,0,,available,,1000,1000,,240925,Biti's
179800000,8393322957408,"Dép Gấu Dạo Phố Nam/Nữ - Mẫu Mới 2022. Chất Liệu Cao Su Dẻo, Mềm, Nhẹ, Bền Bỉ. Hiện Shop có 2 Màu Hồng Và Đen. ----------------------------------------------------------------------------------------...",139000,139000,,0,0,16,,available,,1000,1000,,111461,OEM
97103260,9032040480170,"       THÔNG TIN CHI TIẾT:   Giày búp bê Doris đế bệt, giày da mũi vuông có viền màu bò, thời trang cho nữ DR003.   - Giày búp bê DORIS là một mẫu giày quá quen thuộc với phái đẹp, mang lại sự n...",199000,199000,,0,0,21,,available,,1000,1000,,111461,OEM
207761022,8336722763494,"Dép Bánh Mì, Quai Ngang Nam Nữ Với Chất Liệu EVa Nhẹ Chân, Được Đúc Nguyên Khối Bền Bỉ Trong Quá Trình Sử Dụng.Thích Hợp Đi Dạo Phố, Trong Nhà. Hàng Có Sẵn Tại Shop!-----------------------------------...",110000,110000,,0,0,4,,available,,1000,1000,,111461,OEM
73858319,6978152391748,Giày Sandal Nữ 5cm Thời Trang JUNO Gót Vuông Quai Ngang SD05003 Mã sản phẩm: SD05003Kiểu dáng: Giày SandalChất liệu: Vật liệu tổng hợpĐộ cao sản phẩm: 05 cmXuất xứ thương hiệu : Việt NamNơi sản...,245000,363000,,118000,33,17,,available,,1000,1000,,47553,Juno
192840095,7111089171201,"  F6 SPORT ĐEN   - Siêu phẩm Sandals dành cho những bạn yêu thích vận động   - Đế trên nhiều rãnh thoáng khí, thiết kế lướt sóng giúp massage lòng bàn chân   - Đế phylon cao gấp 3 lần sandals thôn...",351120,399000,,47880,12,2,,available,,1000,1000,,217181,Shondo
269952461,5184777443290,"Lời nhắn nhũ từ Ka:""Hãy luôn là chính mình, làm điều bạn thích, nếu có sai lầm, chỉ giữ lại kinh nghiệm và sống tiế"" Erosska - Be You Thông tin sản phẩm:Erosska - Dép đế bệt nữ quai ngang...",99000,180000,,81000,45,0,,available,,1000,1000,,163603,Erosska
68428366,3235336744268,"Giầy nhựa mềm, cam kết hàng đẹp như hình, mầu sắc tươi sáng.Giầy có 2 kiểu đi để thay đổi kiểu dáng và phù hợp với quần áo rất tiện lợi như dép thông thường nhưng lại lịch sự do...",65000,65000,,0,0,35,,available,,1000,1000,,505165,Song An Eco
